timestamp,temperature_celsius,humidity_percent,gas_level_ppm,condition_label
2023-10-05 22:30:00,-2.55,99.0,150.2,Cold
2023-10-05 22:45:00,-1.23,99.0,259.0,Cold
2023-10-05 23:00:00,-1.63,99.0,175.2,Cold
2023-10-05 23:15:00,0.3,99.0,198.5,Cold
2023-10-05 23:30:00,-2.79,99.0,170.2,Cold
2023-10-05 23:45:00,-0.17,99.0,166.8,Cold
2023-10-06 00:00:00,-1.38,99.0,164.1,Cold
2023-10-06 00:15:00,-0.46,99.0,183.9,Cold
2023-10-06 00:30:00,-3.48,99.0,158.8,Cold
2023-10-06 00:45:00,-3.36,99.0,183.8,Cold
2023-10-06 01:00:00,-1.23,99.0,171.1,Cold
2023-10-06 01:15:00,-2.72,99.0,165.1,Cold
2023-10-06 01:30:00,-6.43,99.0,177.3,Cold
2023-10-06 01:45:00,4.05,99.0,201.3,Cold
2023-10-06 02:00:00,-2.42,99.0,169.7,Cold
2023-10-06 02:15:00,-3.85,99.0,195.9,Cold
2023-10-06 02:30:00,0.56,99.0,172.1,Cold
2023-10-06 02:45:00,-2.32,99.0,191.8,Cold
2023-10-06 03:00:00,-1.82,99.0,153.7,Cold
2023-10-06 03:15:00,2.04,99.0,149.8,Cold
2023-10-06 03:30:00,-1.41,99.0,173.2,Cold
2023-10-06 03:45:00,-0.43,99.0,194.7,Cold
2023-10-06 04:00:00,4.61,91.4,194.3,Cold
2023-10-06 04:15:00,-0.04,99.0,152.3,Cold
2023-10-06 04:30:00,-0.31,99.0,168.6,Cold
2023-10-06 04:45:00,4.28,99.0,192.4,Cold
2023-10-06 05:00:00,6.16,94.6,171.6,Cold
2023-10-06 05:15:00,3.3,99.0,191.5,Cold
2023-10-06 05:30:00,6.16,96.0,172.6,Cold
2023-10-06 05:45:00,5.28,93.0,173.7,Cold
2023-10-06 06:00:00,5.36,96.3,156.7,Cold
2023-10-06 06:15:00,5.41,93.4,200.1,Cold
2023-10-06 06:30:00,3.21,99.0,182.3,Cold
2023-10-06 06:45:00,6.68,85.9,274.6,Cold
2023-10-06 07:00:00,11.8,76.9,179.1,Normal
2023-10-06 07:15:00,9.84,77.5,204.7,Cold
2023-10-06 07:30:00,3.8,99.0,214.1,Cold
2023-10-06 07:45:00,6.25,89.6,218.3,Cold
2023-10-06 08:00:00,8.88,89.0,183.4,Cold
2023-10-06 08:15:00,10.68,77.2,201.1,Normal
2023-10-06 08:30:00,10.86,83.9,345.1,Poor Air Quality
2023-10-06 08:45:00,9.63,69.5,216.7,Cold
2023-10-06 09:00:00,10.54,68.8,264.7,Normal
2023-10-06 09:15:00,9.66,81.4,207.3,Cold
2023-10-06 09:30:00,12.64,81.9,229.0,Normal
2023-10-06 09:45:00,9.13,79.7,175.3,Cold
2023-10-06 10:00:00,12.65,76.7,146.9,Normal
2023-10-06 10:15:00,10.52,76.4,164.2,Normal
2023-10-06 10:30:00,13.0,67.6,180.7,Normal
2023-10-06 10:45:00,11.0,83.9,156.4,Normal
2023-10-06 11:00:00,12.71,67.4,174.6,Normal
2023-10-06 11:15:00,12.98,72.3,162.9,Normal
2023-10-06 11:30:00,13.68,72.2,146.4,Normal
2023-10-06 11:45:00,13.91,72.9,157.3,Normal
2023-10-06 12:00:00,10.11,84.1,157.6,Normal
2023-10-06 12:15:00,13.94,78.2,318.6,Poor Air Quality
2023-10-06 12:30:00,16.06,65.1,159.2,Normal
2023-10-06 12:45:00,13.96,76.5,171.4,Normal
2023-10-06 13:00:00,10.9,74.1,154.1,Normal
2023-10-06 13:15:00,15.23,60.5,156.9,Normal
2023-10-06 13:30:00,14.37,75.9,193.0,Normal
2023-10-06 13:45:00,12.03,69.6,125.6,Normal
2023-10-06 14:00:00,12.36,60.8,127.8,Normal
2023-10-06 14:15:00,11.45,78.4,149.6,Normal
2023-10-06 14:30:00,12.96,81.7,123.3,Normal
2023-10-06 14:45:00,14.97,69.7,166.9,Normal
2023-10-06 15:00:00,8.56,84.0,162.3,Cold
2023-10-06 15:15:00,9.64,66.1,155.3,Cold
2023-10-06 15:30:00,10.99,74.9,146.0,Normal
2023-10-06 15:45:00,4.32,99.0,160.9,Cold
2023-10-06 16:00:00,6.57,89.5,131.9,Cold
2023-10-06 16:15:00,6.72,88.7,172.2,Cold
2023-10-06 16:30:00,9.58,78.5,157.0,Cold
2023-10-06 16:45:00,6.14,86.1,224.6,Cold
2023-10-06 17:00:00,3.5,94.7,242.3,Cold
2023-10-06 17:15:00,5.54,85.2,204.1,Cold
2023-10-06 17:30:00,11.39,84.8,246.0,Normal
2023-10-06 17:45:00,3.61,92.0,158.0,Cold
2023-10-06 18:00:00,6.06,93.4,249.1,Cold
2023-10-06 18:15:00,7.33,87.8,212.4,Cold
2023-10-06 18:30:00,5.63,91.1,259.5,Cold
2023-10-06 18:45:00,3.46,99.0,180.9,Cold
2023-10-06 19:00:00,3.17,99.0,216.3,Cold
2023-10-06 19:15:00,2.15,99.0,186.1,Cold
2023-10-06 19:30:00,0.76,98.6,227.1,Cold
2023-10-06 19:45:00,2.44,99.0,162.1,Cold
2023-10-06 20:00:00,1.08,97.9,170.9,Cold
2023-10-06 20:15:00,-1.06,99.0,167.1,Cold
2023-10-06 20:30:00,-3.71,99.0,169.5,Cold
2023-10-06 20:45:00,-1.57,99.0,192.1,Cold
2023-10-06 21:00:00,2.65,99.0,168.2,Cold
2023-10-06 21:15:00,1.2,99.0,203.6,Cold
2023-10-06 21:30:00,1.36,99.0,169.4,Cold
2023-10-06 21:45:00,-1.28,99.0,197.9,Cold
2023-10-06 22:00:00,-0.97,99.0,160.3,Cold
2023-10-06 22:15:00,-2.38,99.0,209.3,Cold
2023-10-06 22:30:00,-1.79,99.0,187.9,Cold
2023-10-06 22:45:00,-1.71,99.0,149.8,Cold
2023-10-06 23:00:00,-3.36,99.0,182.0,Cold
2023-10-06 23:15:00,-2.05,99.0,193.0,Cold
2023-10-06 23:30:00,-2.94,99.0,160.6,Cold
2023-10-06 23:45:00,-0.3,99.0,181.5,Cold
2023-10-07 00:00:00,-4.69,99.0,182.3,Cold
2023-10-07 00:15:00,-0.8,99.0,175.1,Cold
2023-10-07 00:30:00,-2.99,99.0,174.0,Cold
2023-10-07 00:45:00,-4.04,99.0,128.9,Cold
2023-10-07 01:00:00,-2.64,99.0,174.7,Cold
2023-10-07 01:15:00,-0.32,99.0,161.0,Cold
2023-10-07 01:30:00,-0.41,99.0,196.1,Cold
2023-10-07 01:45:00,-2.27,99.0,186.2,Cold
2023-10-07 02:00:00,-3.55,99.0,160.4,Cold
2023-10-07 02:15:00,-3.22,99.0,163.3,Cold
2023-10-07 02:30:00,-1.98,99.0,283.6,Cold
2023-10-07 02:45:00,1.01,99.0,146.8,Cold
2023-10-07 03:00:00,-1.08,99.0,189.9,Cold
2023-10-07 03:15:00,-0.73,99.0,343.4,Poor Air Quality
2023-10-07 03:30:00,-3.67,99.0,167.7,Cold
2023-10-07 03:45:00,3.3,95.6,174.3,Cold
2023-10-07 04:00:00,-0.69,99.0,162.0,Cold
2023-10-07 04:15:00,3.63,99.0,163.8,Cold
2023-10-07 04:30:00,3.72,99.0,185.3,Cold
2023-10-07 04:45:00,5.95,87.1,176.4,Cold
2023-10-07 05:00:00,2.54,99.0,148.6,Cold
2023-10-07 05:15:00,2.79,99.0,177.7,Cold
2023-10-07 05:30:00,5.77,99.0,176.6,Cold
2023-10-07 05:45:00,3.53,99.0,142.0,Cold
2023-10-07 06:00:00,3.23,91.4,174.7,Cold
2023-10-07 06:15:00,8.14,95.9,177.8,Cold
2023-10-07 06:30:00,4.91,85.7,173.9,Cold
2023-10-07 06:45:00,6.74,95.3,205.2,Cold
2023-10-07 07:00:00,6.63,77.2,197.0,Cold
2023-10-07 07:15:00,3.23,86.7,188.0,Cold
2023-10-07 07:30:00,7.54,86.1,196.8,Cold
2023-10-07 07:45:00,9.71,85.7,225.4,Cold
2023-10-07 08:00:00,8.66,77.9,357.8,Poor Air Quality
2023-10-07 08:15:00,13.17,81.6,218.0,Normal
2023-10-07 08:30:00,11.25,79.0,194.7,Normal
2023-10-07 08:45:00,9.27,84.6,192.5,Cold
2023-10-07 09:00:00,10.21,79.3,152.2,Normal
2023-10-07 09:15:00,8.51,87.5,190.5,Cold
2023-10-07 09:30:00,9.05,81.4,208.2,Cold
2023-10-07 09:45:00,10.15,73.0,183.0,Normal
2023-10-07 10:00:00,12.89,72.0,189.8,Normal
2023-10-07 10:15:00,12.34,86.7,157.6,Normal
2023-10-07 10:30:00,8.65,81.2,165.3,Cold
2023-10-07 10:45:00,9.45,76.8,116.8,Cold
2023-10-07 11:00:00,9.71,77.7,132.0,Cold
2023-10-07 11:15:00,12.94,69.7,160.0,Normal
2023-10-07 11:30:00,9.93,71.7,144.5,Cold
2023-10-07 11:45:00,12.92,70.6,153.9,Normal
2023-10-07 12:00:00,13.86,68.3,148.8,Normal
2023-10-07 12:15:00,11.5,81.9,164.8,Normal
2023-10-07 12:30:00,12.86,80.1,155.1,Normal
2023-10-07 12:45:00,11.27,72.7,150.2,Normal
2023-10-07 13:00:00,12.71,67.0,163.8,Normal
2023-10-07 13:15:00,12.69,75.5,180.5,Normal
2023-10-07 13:30:00,13.27,74.9,157.3,Normal
2023-10-07 13:45:00,15.13,72.7,145.6,Normal
2023-10-07 14:00:00,12.57,66.3,168.2,Normal
2023-10-07 14:15:00,11.32,75.9,186.4,Normal
2023-10-07 14:30:00,14.15,70.4,137.4,Normal
2023-10-07 14:45:00,12.22,74.5,167.9,Normal
2023-10-07 15:00:00,11.58,82.9,190.3,Normal
2023-10-07 15:15:00,12.08,81.1,165.6,Normal
2023-10-07 15:30:00,9.54,86.3,174.1,Cold
2023-10-07 15:45:00,8.33,78.2,162.2,Cold
2023-10-07 16:00:00,7.64,89.3,202.6,Cold
2023-10-07 16:15:00,10.36,75.8,157.6,Normal
2023-10-07 16:30:00,5.52,90.8,196.3,Cold
2023-10-07 16:45:00,5.0,85.2,209.9,Cold
2023-10-07 17:00:00,3.49,96.0,189.0,Cold
2023-10-07 17:15:00,9.9,86.0,297.5,Cold
2023-10-07 17:30:00,6.42,88.5,207.0,Cold
2023-10-07 17:45:00,2.98,99.0,231.1,Cold
2023-10-07 18:00:00,4.52,99.0,236.8,Cold
2023-10-07 18:15:00,4.88,92.0,212.5,Cold
2023-10-07 18:30:00,2.19,90.9,203.7,Cold
2023-10-07 18:45:00,1.87,99.0,227.3,Cold
2023-10-07 19:00:00,4.25,93.4,230.9,Cold
2023-10-07 19:15:00,2.0,99.0,247.6,Cold
2023-10-07 19:30:00,-0.04,99.0,247.4,Cold
2023-10-07 19:45:00,2.71,99.0,166.5,Cold
2023-10-07 20:00:00,-1.33,99.0,166.0,Cold
2023-10-07 20:15:00,4.15,99.0,175.0,Cold
2023-10-07 20:30:00,2.93,99.0,222.3,Cold
2023-10-07 20:45:00,0.23,99.0,186.8,Cold
2023-10-07 21:00:00,0.42,99.0,163.3,Cold
2023-10-07 21:15:00,0.2,99.0,175.0,Cold
2023-10-07 21:30:00,-4.48,99.0,188.5,Cold
2023-10-07 21:45:00,-6.56,99.0,144.1,Cold
2023-10-07 22:00:00,-1.08,99.0,205.1,Cold
2023-10-07 22:15:00,0.92,99.0,148.5,Cold
2023-10-07 22:30:00,-0.77,99.0,141.2,Cold
2023-10-07 22:45:00,-5.38,99.0,173.0,Cold
2023-10-07 23:00:00,-4.36,99.0,210.7,Cold
2023-10-07 23:15:00,-5.42,99.0,171.3,Cold
2023-10-07 23:30:00,-5.44,99.0,171.8,Cold
2023-10-07 23:45:00,-0.92,99.0,171.9,Cold
2023-10-08 00:00:00,-3.09,99.0,169.6,Cold
2023-10-08 00:15:00,1.91,99.0,138.4,Cold
2023-10-08 00:30:00,-6.7,99.0,159.8,Cold
2023-10-08 00:45:00,-1.32,99.0,158.5,Cold
2023-10-08 01:00:00,-0.92,99.0,156.8,Cold
2023-10-08 01:15:00,-4.47,99.0,208.9,Cold
2023-10-08 01:30:00,-4.56,99.0,164.6,Cold
2023-10-08 01:45:00,0.38,99.0,152.5,Cold
2023-10-08 02:00:00,-2.04,99.0,132.9,Cold
2023-10-08 02:15:00,-3.56,99.0,445.6,Poor Air Quality
2023-10-08 02:30:00,-4.09,99.0,187.9,Cold
2023-10-08 02:45:00,1.13,99.0,187.4,Cold
2023-10-08 03:00:00,-0.53,99.0,171.4,Cold
2023-10-08 03:15:00,-2.51,99.0,151.0,Cold
2023-10-08 03:30:00,0.61,99.0,194.2,Cold
2023-10-08 03:45:00,-0.14,99.0,165.6,Cold
2023-10-08 04:00:00,1.77,97.6,179.1,Cold
2023-10-08 04:15:00,3.66,99.0,176.1,Cold
2023-10-08 04:30:00,-0.32,99.0,201.0,Cold
2023-10-08 04:45:00,3.69,99.0,185.1,Cold
2023-10-08 05:00:00,3.48,99.0,191.8,Cold
2023-10-08 05:15:00,2.5,93.8,151.0,Cold
2023-10-08 05:30:00,4.02,97.5,151.3,Cold
2023-10-08 05:45:00,8.07,75.5,172.8,Cold
2023-10-08 06:00:00,3.04,99.0,170.3,Cold
2023-10-08 06:15:00,0.89,96.9,181.7,Cold
2023-10-08 06:30:00,3.74,98.4,193.8,Cold
2023-10-08 06:45:00,9.65,78.3,157.8,Cold
2023-10-08 07:00:00,4.46,96.9,228.7,Cold
2023-10-08 07:15:00,9.23,83.7,240.2,Cold
2023-10-08 07:30:00,6.22,96.9,284.2,Cold
2023-10-08 07:45:00,8.55,81.5,169.4,Cold
2023-10-08 08:00:00,11.38,84.4,196.2,Normal
2023-10-08 08:15:00,7.04,83.4,259.2,Cold
2023-10-08 08:30:00,10.67,76.0,208.3,Normal
2023-10-08 08:45:00,10.28,75.2,276.5,Normal
2023-10-08 09:00:00,12.05,73.3,199.2,Normal
2023-10-08 09:15:00,7.85,79.0,227.3,Cold
2023-10-08 09:30:00,9.54,65.7,192.7,Cold
2023-10-08 09:45:00,12.48,79.1,178.4,Normal
2023-10-08 10:00:00,9.58,74.4,152.8,Cold
2023-10-08 10:15:00,10.89,71.9,257.0,Normal
2023-10-08 10:30:00,9.92,80.7,170.8,Cold
2023-10-08 10:45:00,13.15,80.4,189.7,Normal
2023-10-08 11:00:00,12.15,86.5,201.4,Normal
2023-10-08 11:15:00,14.17,74.7,206.5,Normal
2023-10-08 11:30:00,10.29,78.9,149.1,Normal
2023-10-08 11:45:00,11.61,75.8,124.9,Normal
2023-10-08 12:00:00,13.7,75.1,172.0,Normal
2023-10-08 12:15:00,16.12,69.5,168.7,Normal
2023-10-08 12:30:00,11.02,78.6,153.8,Normal
2023-10-08 12:45:00,14.53,73.5,166.7,Normal
2023-10-08 13:00:00,13.84,72.7,158.6,Normal
2023-10-08 13:15:00,16.1,64.8,169.8,Normal
2023-10-08 13:30:00,10.38,69.8,134.8,Normal
2023-10-08 13:45:00,11.17,65.5,170.6,Normal
2023-10-08 14:00:00,14.28,72.9,147.2,Normal
2023-10-08 14:15:00,10.27,83.3,185.6,Normal
2023-10-08 14:30:00,11.18,80.4,135.1,Normal
2023-10-08 14:45:00,10.52,77.6,130.7,Normal
2023-10-08 15:00:00,8.63,80.5,158.9,Cold
2023-10-08 15:15:00,8.7,75.4,143.9,Cold
2023-10-08 15:30:00,11.16,77.8,172.2,Normal
2023-10-08 15:45:00,8.36,80.1,173.0,Cold
2023-10-08 16:00:00,9.09,83.0,151.0,Cold
2023-10-08 16:15:00,7.54,93.7,197.0,Cold
2023-10-08 16:30:00,10.76,77.2,151.2,Normal
2023-10-08 16:45:00,8.32,85.2,180.6,Cold
2023-10-08 17:00:00,7.07,87.5,247.1,Cold
2023-10-08 17:15:00,4.29,82.8,284.7,Cold
2023-10-08 17:30:00,8.1,95.5,245.0,Cold
2023-10-08 17:45:00,0.66,99.0,423.4,Poor Air Quality
2023-10-08 18:00:00,2.41,96.9,228.4,Cold
2023-10-08 18:15:00,4.59,98.0,191.4,Cold
2023-10-08 18:30:00,7.67,94.0,204.9,Cold
2023-10-08 18:45:00,2.4,95.2,226.8,Cold
2023-10-08 19:00:00,0.27,99.0,185.3,Cold
2023-10-08 19:15:00,3.13,99.0,228.1,Cold
2023-10-08 19:30:00,3.35,92.5,204.2,Cold
2023-10-08 19:45:00,3.82,96.1,176.8,Cold
2023-10-08 20:00:00,-0.98,99.0,177.4,Cold
2023-10-08 20:15:00,-1.03,99.0,173.5,Cold
2023-10-08 20:30:00,1.45,99.0,172.6,Cold
2023-10-08 20:45:00,1.87,99.0,156.5,Cold
2023-10-08 21:00:00,-2.19,99.0,176.3,Cold
2023-10-08 21:15:00,-0.41,99.0,209.2,Cold
2023-10-08 21:30:00,1.09,99.0,236.9,Cold
2023-10-08 21:45:00,-2.8,99.0,194.4,Cold
2023-10-08 22:00:00,-1.03,99.0,241.6,Cold
2023-10-08 22:15:00,-4.84,99.0,159.4,Cold
2023-10-08 22:30:00,-0.39,99.0,191.0,Cold
2023-10-08 22:45:00,-4.35,99.0,163.3,Cold
2023-10-08 23:00:00,0.15,99.0,196.5,Cold
2023-10-08 23:15:00,-3.39,99.0,179.7,Cold
2023-10-08 23:30:00,-0.43,99.0,170.7,Cold
2023-10-08 23:45:00,-1.43,99.0,155.9,Cold
2023-10-09 00:00:00,-0.26,99.0,193.2,Cold
2023-10-09 00:15:00,-1.7,99.0,182.0,Cold
2023-10-09 00:30:00,0.74,99.0,192.6,Cold
2023-10-09 00:45:00,-2.06,99.0,185.9,Cold
2023-10-09 01:00:00,0.78,99.0,170.0,Cold
2023-10-09 01:15:00,-3.6,99.0,221.0,Cold
2023-10-09 01:30:00,-3.72,99.0,178.9,Cold
2023-10-09 01:45:00,0.95,99.0,163.8,Cold
2023-10-09 02:00:00,-0.05,99.0,253.3,Cold
2023-10-09 02:15:00,-0.57,99.0,174.3,Cold
2023-10-09 02:30:00,-2.77,99.0,162.2,Cold
2023-10-09 02:45:00,0.36,99.0,158.5,Cold
2023-10-09 03:00:00,0.96,99.0,175.0,Cold
2023-10-09 03:15:00,-3.08,99.0,155.6,Cold
2023-10-09 03:30:00,2.68,99.0,145.3,Cold
2023-10-09 03:45:00,0.93,99.0,167.3,Cold
2023-10-09 04:00:00,1.66,99.0,204.7,Cold
2023-10-09 04:15:00,0.86,99.0,148.3,Cold
2023-10-09 04:30:00,4.33,99.0,197.4,Cold
2023-10-09 04:45:00,-2.03,99.0,173.1,Cold
2023-10-09 05:00:00,6.48,90.0,153.2,Cold
2023-10-09 05:15:00,2.56,99.0,143.8,Cold
2023-10-09 05:30:00,3.09,99.0,155.3,Cold
2023-10-09 05:45:00,6.62,87.8,158.2,Cold
2023-10-09 06:00:00,3.69,99.0,168.9,Cold
2023-10-09 06:15:00,3.46,97.0,293.2,Cold
2023-10-09 06:30:00,5.86,87.4,167.5,Cold
2023-10-09 06:45:00,11.22,86.8,204.6,Normal
2023-10-09 07:00:00,7.57,84.5,248.5,Cold
2023-10-09 07:15:00,5.75,97.1,219.7,Cold
2023-10-09 07:30:00,8.2,88.0,229.0,Cold
2023-10-09 07:45:00,9.35,89.9,213.7,Cold
2023-10-09 08:00:00,9.32,84.6,232.2,Cold
2023-10-09 08:15:00,10.18,85.4,259.5,Normal
2023-10-09 08:30:00,8.65,79.4,194.5,Cold
2023-10-09 08:45:00,9.4,85.1,193.3,Cold
2023-10-09 09:00:00,8.46,72.4,252.2,Cold
2023-10-09 09:15:00,9.17,74.3,201.2,Cold
2023-10-09 09:30:00,8.18,86.8,228.2,Cold
2023-10-09 09:45:00,10.43,76.9,153.0,Normal
2023-10-09 10:00:00,12.28,78.4,168.9,Normal
2023-10-09 10:15:00,8.94,80.2,183.8,Cold
2023-10-09 10:30:00,11.87,81.3,160.5,Normal
2023-10-09 10:45:00,13.75,77.5,192.3,Normal
2023-10-09 11:00:00,15.6,60.2,168.6,Normal
2023-10-09 11:15:00,14.89,66.3,170.8,Normal
2023-10-09 11:30:00,13.28,60.4,157.7,Normal
2023-10-09 11:45:00,15.46,64.9,166.6,Normal
2023-10-09 12:00:00,12.05,77.8,143.9,Normal
2023-10-09 12:15:00,12.89,80.5,173.6,Normal
2023-10-09 12:30:00,13.3,73.8,186.8,Normal
2023-10-09 12:45:00,11.89,76.6,146.5,Normal
2023-10-09 13:00:00,13.77,82.9,172.3,Normal
2023-10-09 13:15:00,13.51,87.9,166.8,Normal
2023-10-09 13:30:00,12.33,72.5,159.1,Normal
2023-10-09 13:45:00,9.2,74.4,173.0,Cold
2023-10-09 14:00:00,11.39,78.8,126.2,Normal
2023-10-09 14:15:00,11.35,73.1,166.8,Normal
2023-10-09 14:30:00,13.64,79.0,169.3,Normal
2023-10-09 14:45:00,12.38,81.8,159.9,Normal
2023-10-09 15:00:00,13.23,77.6,160.3,Normal
2023-10-09 15:15:00,9.33,82.7,136.1,Cold
2023-10-09 15:30:00,10.27,82.9,134.5,Normal
2023-10-09 15:45:00,3.21,95.1,175.7,Cold
2023-10-09 16:00:00,7.64,84.2,149.6,Cold
2023-10-09 16:15:00,8.09,92.5,169.8,Cold
2023-10-09 16:30:00,7.06,88.2,160.7,Cold
2023-10-09 16:45:00,6.11,91.4,222.7,Cold
2023-10-09 17:00:00,4.04,99.0,203.9,Cold
2023-10-09 17:15:00,6.04,86.7,227.3,Cold
2023-10-09 17:30:00,5.86,86.9,134.9,Cold
2023-10-09 17:45:00,5.57,90.9,219.5,Cold
2023-10-09 18:00:00,7.46,92.1,222.6,Cold
2023-10-09 18:15:00,6.19,93.5,231.9,Cold
2023-10-09 18:30:00,3.11,99.0,185.4,Cold
2023-10-09 18:45:00,1.13,99.0,227.8,Cold
2023-10-09 19:00:00,2.2,98.9,184.2,Cold
2023-10-09 19:15:00,6.24,90.3,207.5,Cold
2023-10-09 19:30:00,0.89,99.0,249.7,Cold
2023-10-09 19:45:00,2.85,99.0,530.7,Poor Air Quality
2023-10-09 20:00:00,1.83,99.0,196.8,Cold
2023-10-09 20:15:00,4.64,94.2,171.9,Cold
2023-10-09 20:30:00,0.69,99.0,156.9,Cold
2023-10-09 20:45:00,-0.48,99.0,187.7,Cold
2023-10-09 21:00:00,-5.28,99.0,185.0,Cold
2023-10-09 21:15:00,0.9,99.0,157.5,Cold
2023-10-09 21:30:00,1.68,99.0,125.0,Cold
2023-10-09 21:45:00,-3.92,99.0,127.3,Cold
2023-10-09 22:00:00,-1.67,99.0,173.3,Cold
2023-10-09 22:15:00,-2.4,99.0,180.5,Cold
2023-10-09 22:30:00,-3.74,99.0,719.3,Poor Air Quality
2023-10-09 22:45:00,-3.41,99.0,167.2,Cold
2023-10-09 23:00:00,-2.88,99.0,173.3,Cold
2023-10-09 23:15:00,-3.14,99.0,649.4,Poor Air Quality
2023-10-09 23:30:00,-1.07,99.0,184.6,Cold
2023-10-09 23:45:00,-4.36,99.0,177.6,Cold
2023-10-10 00:00:00,-2.91,99.0,166.6,Cold
2023-10-10 00:15:00,1.5,99.0,166.2,Cold
2023-10-10 00:30:00,-3.52,99.0,189.5,Cold
2023-10-10 00:45:00,-4.01,99.0,207.0,Cold
2023-10-10 01:00:00,-2.54,99.0,153.8,Cold
2023-10-10 01:15:00,-5.37,99.0,150.7,Cold
2023-10-10 01:30:00,-2.03,99.0,167.9,Cold
2023-10-10 01:45:00,0.83,99.0,166.8,Cold
2023-10-10 02:00:00,-4.68,99.0,221.0,Cold
2023-10-10 02:15:00,-2.69,99.0,175.7,Cold
2023-10-10 02:30:00,-3.35,99.0,180.8,Cold
2023-10-10 02:45:00,2.87,91.1,186.6,Cold
2023-10-10 03:00:00,-4.06,99.0,178.3,Cold
2023-10-10 03:15:00,2.01,99.0,171.8,Cold
2023-10-10 03:30:00,-1.02,99.0,200.3,Cold
2023-10-10 03:45:00,2.92,99.0,181.9,Cold
2023-10-10 04:00:00,3.07,99.0,141.2,Cold
2023-10-10 04:15:00,4.94,96.5,149.2,Cold
2023-10-10 04:30:00,-2.25,99.0,181.7,Cold
2023-10-10 04:45:00,1.74,99.0,166.7,Cold
2023-10-10 05:00:00,5.52,91.6,190.8,Cold
2023-10-10 05:15:00,4.06,93.9,140.2,Cold
2023-10-10 05:30:00,5.8,88.3,183.0,Cold
2023-10-10 05:45:00,6.11,95.8,176.7,Cold
2023-10-10 06:00:00,5.22,90.5,143.3,Cold
2023-10-10 06:15:00,4.38,98.4,151.6,Cold
2023-10-10 06:30:00,2.66,95.1,398.5,Poor Air Quality
2023-10-10 06:45:00,8.97,81.7,196.6,Cold
2023-10-10 07:00:00,9.22,84.1,160.0,Cold
2023-10-10 07:15:00,6.77,85.7,208.3,Cold
2023-10-10 07:30:00,9.74,86.0,203.0,Cold
2023-10-10 07:45:00,10.27,72.5,209.5,Normal
2023-10-10 08:00:00,11.94,73.8,204.3,Normal
2023-10-10 08:15:00,6.78,93.1,194.0,Cold
2023-10-10 08:30:00,9.52,87.3,245.9,Cold
2023-10-10 08:45:00,11.38,76.1,300.8,Poor Air Quality
2023-10-10 09:00:00,10.49,69.8,225.0,Normal
2023-10-10 09:15:00,8.79,77.4,203.7,Cold
2023-10-10 09:30:00,11.42,68.8,202.8,Normal
2023-10-10 09:45:00,11.4,69.5,163.9,Normal
2023-10-10 10:00:00,9.25,79.9,204.7,Cold
2023-10-10 10:15:00,13.93,69.5,124.2,Normal
2023-10-10 10:30:00,12.6,78.2,191.6,Normal
2023-10-10 10:45:00,13.67,70.1,185.5,Normal
2023-10-10 11:00:00,11.02,77.0,153.2,Normal
2023-10-10 11:15:00,11.5,68.1,151.3,Normal
2023-10-10 11:30:00,12.13,67.8,173.2,Normal
2023-10-10 11:45:00,13.33,76.0,175.6,Normal
2023-10-10 12:00:00,12.51,77.0,192.8,Normal
2023-10-10 12:15:00,13.59,73.8,192.9,Normal
2023-10-10 12:30:00,10.88,71.0,148.1,Normal
2023-10-10 12:45:00,10.88,73.0,162.1,Normal
2023-10-10 13:00:00,16.72,66.9,168.4,Normal
2023-10-10 13:15:00,10.68,81.8,173.8,Normal
2023-10-10 13:30:00,10.49,80.3,162.0,Normal
2023-10-10 13:45:00,10.74,78.6,140.9,Normal
2023-10-10 14:00:00,14.36,65.1,153.8,Normal
2023-10-10 14:15:00,11.33,84.6,163.7,Normal
2023-10-10 14:30:00,10.44,84.3,160.4,Normal
2023-10-10 14:45:00,11.28,85.0,174.8,Normal
2023-10-10 15:00:00,8.08,83.9,165.2,Cold
2023-10-10 15:15:00,11.08,82.6,142.0,Normal
2023-10-10 15:30:00,10.23,83.7,163.2,Normal
2023-10-10 15:45:00,10.6,78.2,161.2,Normal
2023-10-10 16:00:00,6.61,86.4,180.2,Cold
2023-10-10 16:15:00,7.93,83.1,169.0,Cold
2023-10-10 16:30:00,8.52,81.9,168.2,Cold
2023-10-10 16:45:00,6.54,89.1,219.2,Cold
2023-10-10 17:00:00,6.58,87.6,215.3,Cold
2023-10-10 17:15:00,6.98,88.4,251.3,Cold
2023-10-10 17:30:00,8.71,96.6,229.8,Cold
2023-10-10 17:45:00,6.32,89.7,217.8,Cold
2023-10-10 18:00:00,5.77,95.4,284.9,Cold
2023-10-10 18:15:00,5.42,99.0,608.8,Poor Air Quality
2023-10-10 18:30:00,7.75,94.9,232.3,Cold
2023-10-10 18:45:00,5.27,96.8,283.4,Cold
2023-10-10 19:00:00,1.28,99.0,216.7,Cold
2023-10-10 19:15:00,3.28,99.0,211.6,Cold
2023-10-10 19:30:00,3.19,96.6,201.5,Cold
2023-10-10 19:45:00,2.61,97.6,166.4,Cold
2023-10-10 20:00:00,0.19,99.0,217.3,Cold
2023-10-10 20:15:00,0.39,99.0,165.3,Cold
2023-10-10 20:30:00,0.36,99.0,180.4,Cold
2023-10-10 20:45:00,-3.53,99.0,207.4,Cold
2023-10-10 21:00:00,-0.9,99.0,162.5,Cold
